date,nav
2016-06-01,100.0
2016-06-02,100.0
2016-06-03,100.0
2016-06-06,100.0
2016-06-07,100.0
2016-06-08,100.0
2016-06-09,100.0
2016-06-10,100.0
2016-06-13,100.0
2016-06-14,100.0
2016-06-15,100.0
2016-06-16,100.0
2016-06-17,100.0
2016-06-20,100.0
2016-06-21,100.0
2016-06-22,100.0
2016-06-23,100.0
2016-06-24,100.0
2016-06-27,100.0
2016-06-28,100.0
2016-06-29,100.0
2016-06-30,100.0
2016-07-01,100.0
2016-07-05,100.0
2016-07-06,100.0
2016-07-07,100.0
2016-07-08,100.0
2016-07-11,100.0
2016-07-12,100.0
2016-07-13,100.0
2016-07-14,100.0
2016-07-15,100.0
2016-07-18,100.0
2016-07-19,100.0
2016-07-20,100.0
2016-07-21,100.0
2016-07-22,100.0
2016-07-25,100.0
2016-07-26,100.0
2016-07-27,100.0
2016-07-28,100.0
2016-07-29,100.0
2016-08-01,99.985
2016-08-02,99.91214460752815
2016-08-03,99.87224528642932
2016-08-04,99.82558559887154
2016-08-05,99.97596311054664
2016-08-08,99.89644111084945
2016-08-09,99.91640594885722
2016-08-10,99.82664282510055
2016-08-11,99.90684039765551
2016-08-12,99.90351632487871
2016-08-15,99.94011713114531
2016-08-16,99.86374777529734
2016-08-17,99.78371684900335
2016-08-18,99.6765176409769
2016-08-19,99.63607377337144
2016-08-22,99.61242479200745
2016-08-23,99.52108797069656
2016-08-24,99.272852337352
2016-08-25,99.15902154104616
2016-08-26,99.20762814172237
2016-08-29,99.30111400257434
2016-08-30,99.15646799536039
2016-08-31,98.8751797836642
2016-09-01,98.95916024346039
2016-09-02,98.90404692423309
2016-09-06,98.72472953126399
2016-09-07,98.5583286251455
2016-09-08,98.69134805717344
2016-09-09,98.28220739733486
2016-09-12,98.57945389228412
2016-09-13,98.13358831147835
2016-09-14,98.11089182495378
2016-09-15,98.2603458500747
2016-09-16,98.35986644999099
2016-09-19,98.38817307384363
2016-09-20,98.36222657288681
2016-09-21,98.53015583474408
2016-09-22,98.58871659559917
2016-09-23,98.50237169364738
2016-09-26,97.9143971503632
2016-09-27,98.33810147038075
2016-09-28,98.41098633766194
2016-09-29,97.90312392267037
2016-09-30,98.67901084093626
2016-10-03,98.75109361888553
2016-10-04,98.75555460786437
2016-10-05,99.27138483255042
2016-10-06,99.45319454407375
2016-10-07,99.37041705394012
2016-10-10,99.71135745385924
2016-10-11,98.73244635541106
2016-10-12,98.68787879717307
2016-10-13,98.50318629653361
2016-10-14,98.59336117207782
2016-10-17,98.56705382134061
2016-10-18,98.97177379225288
2016-10-19,98.74521739259903
2016-10-20,99.09640515376358
2016-10-21,99.1075713469428
2016-10-24,99.16371858996833
2016-10-25,99.03838715607993
2016-10-26,99.0866429898094
2016-10-27,99.24463216812505
2016-10-28,98.76502858136774
2016-10-31,98.49275784250379
2016-11-01,98.49015398577205
2016-11-02,97.72643517308086
2016-11-03,97.89996032501422
2016-11-04,98.34813339642432
2016-11-07,98.86718767068606
2016-11-08,99.96760717627724
2016-11-09,101.6007255412925
2016-11-10,102.3544016925421
2016-11-11,102.37272627516971
2016-11-14,102.10831499048768
2016-11-15,102.14855579345715
2016-11-16,101.94572887372095
2016-11-17,101.97332821327633
2016-11-18,101.84156651093504
2016-11-21,102.66174342617713
2016-11-22,103.00648867325275
2016-11-23,104.16558351721163
2016-11-25,104.10963314074996
2016-11-28,103.75807979747147
2016-11-29,102.86976758125225
2016-11-30,103.09956907803108
2016-12-01,102.7728763584555
2016-12-02,102.97930053765502
2016-12-05,103.87392176425145
2016-12-06,104.12184503555441
2016-12-07,103.95867960021577
2016-12-08,104.39303543807038
2016-12-09,104.63912063984294
2016-12-12,103.92416872916482
2016-12-13,103.59940588099472
2016-12-14,103.23768256089843
2016-12-15,103.53011201667766
2016-12-16,102.3657590627245
2016-12-19,101.93291693402256
2016-12-20,102.77768176244608
2016-12-21,102.6036074417043
2016-12-22,102.2685484127492
2016-12-23,102.32050041372707
2016-12-27,102.2717180409688
2016-12-28,101.8699164989441
2016-12-29,101.54274941477266
2016-12-30,101.28430243960439
2017-01-03,102.24415332923786
2017-01-04,103.6735162373804
2017-01-05,103.4330458378208
2017-01-06,103.65584241729897
2017-01-09,103.33447071006417
2017-01-10,104.50515719651303
2017-01-11,104.72359876478811
2017-01-12,104.01250923230273
2017-01-13,103.98931343956602
2017-01-17,103.24178781366784
2017-01-18,103.81130074770425
2017-01-19,103.69505826831306
2017-01-20,104.01900413769822
2017-01-23,104.1423224061992
2017-01-24,105.40937131919893
2017-01-25,105.36279858039424
2017-01-26,104.64344291601425
2017-01-27,105.33121050812463
2017-01-30,104.90324717751734
2017-01-31,105.09471870544232
2017-02-01,105.4142627876455
2017-02-02,105.45372176331436
2017-02-03,105.86167157238921
2017-02-06,105.61584259301496
2017-02-07,105.63684295834616
2017-02-08,105.29666952686237
2017-02-09,105.66234417068998
2017-02-10,105.70943854909751
2017-02-13,106.1073652349431
2017-02-14,106.71463383440968
2017-02-15,107.18893208430669
2017-02-16,107.26202120893107
2017-02-17,107.40110900441664
2017-02-21,107.68729584582752
2017-02-22,107.69381064211031
2017-02-23,107.6969344248006
2017-02-24,107.56654310945966
2017-02-27,107.71524444870715
2017-02-28,107.65252359510981
2017-03-01,108.39004688314657
2017-03-02,108.39004688314657
2017-03-03,108.39004688314657
2017-03-06,108.39004688314657
2017-03-07,108.39004688314657
2017-03-08,108.39004688314657
2017-03-09,108.39004688314657
2017-03-10,108.39004688314657
2017-03-13,108.39004688314657
2017-03-14,108.39004688314657
2017-03-15,108.39004688314657
2017-03-16,108.39004688314657
2017-03-17,108.39004688314657
2017-03-20,108.39004688314657
2017-03-21,108.39004688314657
2017-03-22,108.39004688314657
2017-03-23,108.39004688314657
2017-03-24,108.39004688314657
2017-03-27,108.39004688314657
2017-03-28,108.39004688314657
2017-03-29,108.39004688314657
2017-03-30,108.39004688314657
2017-03-31,108.39004688314657
2017-04-03,108.37378837611409
2017-04-04,108.33365135060137
2017-04-05,108.47442709349914
2017-04-06,108.44198237257936
2017-04-07,108.41823484589817
2017-04-10,108.42074014673013
2017-04-11,108.5733856580559
2017-04-12,108.58083524809004
2017-04-13,108.51879763930422
2017-04-17,108.59224440687363
2017-04-18,108.71005195198377
2017-04-19,108.75195425382276
2017-04-20,108.82943655382341
2017-04-21,108.84658539547947
2017-04-24,108.94693534087779
2017-04-25,109.85638646475512
2017-04-26,109.7563744504292
2017-04-27,109.759879868958
2017-04-28,109.65001750374738
2017-05-01,109.77695649779764
2017-05-02,109.72116515990345
2017-05-03,109.8890311221251
2017-05-04,109.94450677709098
2017-05-05,109.86844646096553
2017-05-08,110.0211711375705
2017-05-09,110.03494090577198
2017-05-10,110.15194745497767
2017-05-11,110.09721728788682
2017-05-12,110.04919148533553
2017-05-15,110.09045874297827
2017-05-16,110.0424110537102
2017-05-17,109.06538046356094
2017-05-18,109.18860642645035
2017-05-19,109.41187796718121
2017-05-22,109.40476174601365
2017-05-23,109.65405290459178
2017-05-24,109.63295800881806
2017-05-25,109.55551562589122
2017-05-26,109.54844968234572
2017-05-30,109.31512130309333
2017-05-31,109.00993495918404
2017-06-01,109.17046274065731
2017-06-02,109.04021043764315
2017-06-05,109.01106420389583
2017-06-06,108.87972866444449
2017-06-07,109.15156450351486
2017-06-08,109.41960889060691
2017-06-09,109.91978743523046
2017-06-12,109.99640638940149
2017-06-13,109.98946990426231
2017-06-14,109.98253093935709
2017-06-15,109.8297764983945
2017-06-16,109.75279584344702
2017-06-19,110.09006183938818
2017-06-20,109.79999180968012
2017-06-21,109.54757249919915
2017-06-22,109.40548596274957
2017-06-23,109.32676101298777
2017-06-26,109.37706797928796
2017-06-27,109.64943899431938
2017-06-28,110.08058571170982
2017-06-29,110.38482877441173
2017-06-30,110.34397902119143
2017-07-03,110.63053325481752
