review_date,n_eligible,n_selected,tickers_selected
2023-08-31,45,5,"CFINASDAQ,EPU,EWI,ITB,IYW"
2023-09-29,48,5,"CFINASDAQ,EWI,ITB,IYE,IYW"
2023-10-31,42,5,"CFINASDAQ,IAU,INDA,IYE,IYW"
2023-11-30,46,5,"CFINASDAQ,EWP,EWZ,IAU,IYW"
2023-12-29,49,5,"EWP,EWZ,ILF,ITB,IYW"
2024-01-31,48,5,"CFINASDAQ,EWW,ITB,IYG,IYW"
2024-02-29,52,5,"CFINASDAQ,EPU,ITB,IYG,IYW"
2024-03-28,52,5,"ITB,IVW,IYF,IYG,IYW"
2024-04-30,48,5,"EPU,EWI,ITB,IYF,IYG"
2024-05-31,50,5,"EPU,EWP,FXI,IAU,IDU"
2024-06-28,47,5,"CFINASDAQ,EPU,EWT,IVW,IYW"
2024-07-31,48,5,"EWT,INDA,IVW,IYF,IYW"
2024-08-30,48,5,"INDA,ITB,IYF,IYG,IYR"
2024-09-30,44,5,"IDU,ITB,IYF,IYR,IYZ"
2024-10-31,45,5,"EPU,EWH,FXI,IYZ,MCHI"
2024-11-29,45,5,"FXI,IYC,IYF,IYG,IYZ"
2024-12-31,42,5,"IVW,IYC,IYF,IYG,IYZ"
2025-01-31,44,5,"IBIT,IVW,IYC,IYF,IYG"
2025-02-28,42,5,"EWG,EWI,FXI,IBIT,MCHI"
2025-03-31,23,5,"CFMITNIPSA,EWI,EWP,FXI,IAU"
2025-04-30,29,5,"CFMITNIPSA,EWG,EWI,EWP,IAU"
2025-05-30,43,5,"EWG,EWI,EWP,IAU,IBIT"
2025-06-30,42,5,"EWG,EWI,EWP,EWY,IBIT"
2025-07-31,51,5,"EWH,EWP,EWY,IBIT,IYW"
2025-08-29,52,5,"EPU,EWP,EWY,IBIT,IYW"
2025-09-30,52,5,"EPU,EWP,IBIT,IYW,MCHI"
2025-10-31,50,5,"EPU,EWY,IAU,ICLN,IYW"
2025-11-28,48,5,"CFMITNIPSA,EPU,EWY,IAU,ICLN"
2025-12-31,35,5,"CFMITNIPSA,ECH,EPU,EWY,IAU"
2026-01-30,26,5,"CFMITNIPSA,ECH,EPU,EWY,IAU"
2026-02-27,33,5,"EPU,EWY,EWZ,IAU,ILF"
2026-03-31,36,5,"EPU,EWY,EWZ,ILF,IYE"
2026-04-30,39,5,"EWT,EWY,ICLN,IYE,IYZ"
2026-05-29,37,5,"EWT,EWY,ICLN,IYW,IYZ"
2026-06-30,46,5,"AAXJ,CFINASDAQ,EWT,EWY,IYW"
2026-07-31,45,5,"EPU,EWT,EWY,IYH,IYW"
2026-08-31,47,5,"EPU,EWP,EWT,IYG,IYH"
