review_date,n_eligible,n_selected,tickers_selected
2023-11-30,0,0,
2023-12-29,53,5,"EWP,EWZ,ILF,ITB,IYW"
2024-01-31,47,5,"EWW,ITB,IYF,IYG,IYW"
2024-02-29,5,5,"CFIETFCC,CFIETFCD,CFINASDAQ,CFISPETF,CFMITNIPSA"
2024-03-28,51,5,"ITB,IVW,IYF,IYG,IYW"
2024-04-30,47,5,"EPU,EWI,ITB,IYF,IYG"
2024-05-31,48,5,"EPU,EWP,FXI,IAU,IDU"
2024-06-28,52,5,"CFINASDAQ,EPU,EWT,IVW,IYW"
2024-07-31,52,5,"EWT,INDA,IVW,IYF,IYW"
2024-08-30,52,5,"INDA,ITB,IYF,IYG,IYR"
2024-09-30,47,5,"IDU,ITB,IYF,IYR,IYZ"
2024-10-31,47,5,"EPU,EWH,FXI,IYZ,MCHI"
2024-11-29,47,5,"FXI,IYC,IYF,IYG,IYZ"
2024-12-31,47,5,"IVW,IYC,IYF,IYG,IYZ"
2025-01-31,48,5,"IBIT,IVW,IYC,IYF,IYG"
2025-02-28,53,5,"EWG,EWI,FXI,IBIT,MCHI"
2025-03-31,48,5,"EWG,EWI,EWP,FXI,IAU"
2025-04-30,48,5,"ECH,EWG,EWI,EWP,IAU"
2025-05-30,48,5,"EWG,EWI,EWP,IAU,IBIT"
2025-06-30,53,5,"EWG,EWI,EWP,EWY,IBIT"
2025-07-31,54,5,"EWH,EWP,EWY,IBIT,IYW"
2025-08-29,53,5,"EPU,EWP,EWY,IBIT,IYW"
2025-09-30,5,5,"CFIETFCC,CFIETFCD,CFINASDAQ,CFISPETF,CFMITNIPSA"
2025-10-31,48,5,"EPU,EWY,IAU,ICLN,IYW"
2025-11-28,53,5,"EPU,EWY,IAU,IBB,ICLN"
2025-12-31,0,0,
2026-01-30,48,5,"ECH,EPU,EWY,IAU,ILF"
2026-02-27,53,5,"EPU,EWY,EWZ,IAU,ILF"
2026-03-31,48,5,"EPU,EWY,EWZ,ILF,IYE"
2026-04-30,48,5,"EWT,EWY,ICLN,IYE,IYZ"
2026-05-29,53,5,"EWT,EWY,ICLN,IYW,IYZ"
2026-06-30,53,5,"AAXJ,CFINASDAQ,EWT,EWY,IYW"
2026-07-31,53,5,"EPU,EWT,EWY,IBB,IYH"
2026-08-31,53,5,"EPU,EWP,EWT,IBB,IYH"
