ticker,action,previous_weight,target_weight,change
ABT,ENTRA,0.0,0.1666666666666666,0.1666666666666666
BAC,ENTRA,0.0,0.1666666666666666,0.1666666666666666
INTC,ENTRA,0.0,0.1666666666666666,0.1666666666666666
JNJ,ENTRA,0.0,0.1666666666666666,0.1666666666666666
MRK,ENTRA,0.0,0.1666666666666666,0.1666666666666666
TGT,ENTRA,0.0,0.1666666666666666,0.1666666666666666
