review_date,n_eligible,n_selected,tickers_selected
2018-01-31,28,28,"AAPL,ABT,AMZN,AXP,BAC,CVX,DIS,EBAY,FCX,GOOG,GOOGL,HON,INTC,JNJ,KO,MCD,MS,MSFT,NKE,NVDA,PFE,TGT,UNH,UPS,V,WFC,WMT,XOM"
2018-02-28,22,22,"AAPL,ABT,AMZN,AXP,BAC,EBAY,FCX,GOOG,GOOGL,HON,INTC,MS,MSFT,NKE,NVDA,PFE,SBUX,TGT,UNH,V,WFC,WMT"
2018-03-29,22,22,"AAPL,ABT,AMZN,AXP,BAC,CVX,EBAY,FCX,GOOG,GOOGL,HON,INTC,MS,MSFT,NKE,NVDA,PFE,SBUX,TGT,UNH,V,WMT"
2018-04-30,17,17,"ABT,AMZN,AXP,BAC,CVX,INTC,MCD,MRK,MS,MSFT,NKE,NVDA,PFE,SBUX,TGT,UNH,V"
2018-05-31,22,22,"AAPL,ABT,AMZN,AXP,BAC,CVX,FCX,GOOG,GOOGL,HON,INTC,MRK,MSFT,NKE,NVDA,PFE,SBUX,TGT,UNH,UPS,V,XOM"
2018-06-29,19,19,"AAPL,ABT,AMZN,AXP,CVX,DIS,FCX,GOOG,GOOGL,INTC,MRK,MSFT,NKE,NVDA,PFE,TGT,UNH,V,XOM"
2018-07-31,23,23,"AAPL,ABT,AMZN,AXP,BAC,CVX,DIS,GOOG,GOOGL,HON,JNJ,KO,MRK,MSFT,NKE,NVDA,PFE,TGT,UNH,UPS,V,WFC,XOM"
2018-08-31,24,24,"AAPL,ABT,AMZN,AXP,BAC,DIS,GOOG,GOOGL,HON,JNJ,KO,MCD,MRK,MSFT,NKE,NVDA,PFE,TGT,UNH,UPS,V,WFC,WMT,XOM"
2018-09-28,24,24,"AAPL,ABT,AMZN,AXP,CVX,DIS,GOOG,GOOGL,HON,JNJ,KO,MCD,MRK,MSFT,NKE,NVDA,PFE,SBUX,TGT,UNH,UPS,V,WMT,XOM"
2018-10-31,17,17,"AAPL,ABT,AXP,DIS,JNJ,KO,MCD,MRK,MSFT,NKE,PFE,SBUX,TGT,UNH,V,WMT,XOM"
2018-11-30,20,20,"ABT,AXP,CVX,DIS,HON,INTC,JNJ,KO,MCD,MRK,MSFT,NKE,PFE,SBUX,UNH,UPS,V,WFC,WMT,XOM"
2018-12-31,8,8,"ABT,DIS,KO,MCD,MRK,PFE,SBUX,WMT"
2019-01-31,14,14,"ABT,AMZN,AXP,DIS,JNJ,KO,MCD,MRK,MSFT,NKE,PFE,SBUX,UNH,WMT"
2019-02-28,19,19,"ABT,AXP,BAC,CVX,DIS,EBAY,HON,INTC,JNJ,MCD,MRK,MSFT,NKE,PFE,SBUX,UPS,V,WMT,XOM"
2019-03-29,23,23,"AAPL,ABT,AMZN,AXP,CVX,EBAY,GOOG,GOOGL,HON,INTC,JNJ,KO,MCD,MRK,MSFT,NKE,PFE,SBUX,TGT,UPS,V,WMT,XOM"
2019-04-30,24,24,"AAPL,ABT,AMZN,AXP,BAC,CVX,DIS,EBAY,GOOG,GOOGL,HON,INTC,JNJ,KO,MCD,MRK,MS,MSFT,NKE,SBUX,TGT,V,WMT,XOM"
2019-05-31,14,14,"ABT,AMZN,AXP,DIS,EBAY,HON,KO,MCD,MRK,MSFT,SBUX,TGT,V,WMT"
2019-06-28,22,22,"AAPL,ABT,AMZN,AXP,BAC,CVX,DIS,EBAY,HON,JNJ,KO,MCD,MRK,MS,MSFT,NKE,PFE,SBUX,TGT,V,WMT,XOM"
2019-07-31,25,25,"AAPL,ABT,AMZN,AXP,BAC,CVX,DIS,EBAY,GOOG,GOOGL,HON,INTC,KO,MCD,MRK,MS,MSFT,NKE,NVDA,SBUX,TGT,UPS,V,WFC,WMT"
2019-08-30,21,21,"AAPL,ABT,AMZN,AXP,CVX,DIS,EBAY,GOOG,GOOGL,HON,KO,MCD,MRK,MSFT,NKE,NVDA,SBUX,TGT,UPS,V,WMT"
2019-09-30,24,24,"AAPL,ABT,AXP,BAC,CVX,DIS,EBAY,GOOG,GOOGL,HON,INTC,KO,MCD,MRK,MS,MSFT,NKE,NVDA,SBUX,TGT,UPS,V,WFC,WMT"
2019-10-31,22,22,"AAPL,ABT,AXP,BAC,DIS,GOOG,GOOGL,HON,INTC,KO,MRK,MS,MSFT,NKE,NVDA,SBUX,TGT,UNH,UPS,V,WFC,WMT"
2019-11-29,24,24,"AAPL,ABT,AXP,BAC,DIS,FCX,GOOG,GOOGL,HON,INTC,JNJ,KO,MRK,MS,MSFT,NKE,NVDA,SBUX,TGT,UNH,UPS,V,WFC,WMT"
2019-12-31,27,27,"AAPL,ABT,AMZN,AXP,BAC,CVX,DIS,FCX,GOOG,GOOGL,HON,INTC,JNJ,KO,MRK,MS,MSFT,NKE,NVDA,PFE,SBUX,TGT,UNH,UPS,V,WFC,WMT"
2020-01-31,23,23,"AAPL,ABT,AMZN,AXP,BAC,DIS,FCX,GOOG,GOOGL,HON,INTC,JNJ,KO,MCD,MRK,MS,MSFT,NKE,NVDA,TGT,UNH,V,WMT"
2020-02-28,9,9,"AAPL,AMZN,GOOG,GOOGL,INTC,KO,MSFT,NVDA,V"
2020-03-31,5,5,"AAPL,AMZN,INTC,MSFT,NVDA"
2020-04-30,14,14,"AAPL,ABT,AMZN,EBAY,GOOG,GOOGL,INTC,JNJ,MSFT,NVDA,PFE,TGT,UNH,WMT"
2020-05-29,17,17,"AAPL,ABT,AMZN,EBAY,GOOG,GOOGL,INTC,JNJ,MS,MSFT,NKE,NVDA,PFE,TGT,UNH,V,WMT"
2020-06-30,18,18,"AAPL,ABT,AMZN,EBAY,FCX,GOOG,GOOGL,INTC,JNJ,MS,MSFT,NKE,NVDA,TGT,UNH,UPS,V,WMT"
2020-07-31,19,19,"AAPL,ABT,AMZN,EBAY,FCX,GOOG,GOOGL,JNJ,MCD,MS,MSFT,NKE,NVDA,PFE,TGT,UNH,UPS,V,WMT"
