review_date,n_eligible,n_selected,tickers_selected
2017-04-28,26,8,"AAPL,AMZN,BAC,HON,MCD,MS,NVDA,UNH"
2017-05-31,23,8,"AAPL,AMZN,GOOG,GOOGL,MCD,MSFT,NVDA,UNH"
2017-06-30,25,8,"AAPL,ABT,AMZN,GOOG,GOOGL,MCD,NVDA,UNH"
2017-07-31,27,8,"AAPL,ABT,AMZN,BAC,MCD,MS,NVDA,UNH"
2017-08-31,23,8,"AAPL,AXP,FCX,MCD,MS,NVDA,UNH,V"
2017-09-29,27,8,"AAPL,ABT,FCX,MCD,MS,NVDA,UNH,V"
2017-10-31,27,8,"ABT,AXP,BAC,INTC,MS,MSFT,NVDA,UNH"
2017-11-30,27,8,"ABT,AMZN,AXP,BAC,INTC,NVDA,UNH,WMT"
2017-12-29,29,8,"AAPL,AMZN,FCX,INTC,MSFT,NVDA,UNH,WMT"
2018-01-31,28,8,"ABT,AMZN,BAC,FCX,INTC,MSFT,NVDA,WMT"
2018-02-28,22,8,"AMZN,BAC,FCX,INTC,MSFT,NVDA,TGT,WMT"
2018-03-29,22,8,"AMZN,BAC,INTC,MSFT,NKE,NVDA,TGT,V"
2018-04-30,17,8,"ABT,AMZN,INTC,MSFT,NKE,NVDA,TGT,V"
2018-05-31,22,8,"AMZN,INTC,MSFT,NKE,NVDA,TGT,UNH,V"
2018-06-29,19,8,"AMZN,INTC,MSFT,NKE,NVDA,TGT,UNH,V"
2018-07-31,23,8,"AAPL,AMZN,MSFT,NKE,NVDA,TGT,UNH,V"
2018-08-31,24,8,"AAPL,AMZN,MSFT,NKE,PFE,TGT,UNH,V"
2018-09-28,24,8,"AAPL,AMZN,MSFT,NKE,NVDA,PFE,TGT,V"
2018-10-31,17,8,"AAPL,ABT,MRK,MSFT,NKE,PFE,TGT,V"
2018-11-30,20,8,"ABT,DIS,KO,MCD,MRK,MSFT,PFE,SBUX"
2018-12-31,8,8,"ABT,DIS,KO,MCD,MRK,PFE,SBUX,WMT"
